user_id,install_date,event_date,event_type,cohort_date,days_since_install
U04239,2024-03-29,2024-04-25,app_open,2024-03-29,27
U04240,2024-01-20,2024-01-21,app_open,2024-01-20,1
U04240,2024-01-20,2024-01-21,app_open,2024-01-20,1
U04240,2024-01-20,2024-02-01,app_open,2024-01-20,12
U04240,2024-01-20,2024-02-16,app_open,2024-01-20,27
U04241,2024-03-08,2024-03-15,app_open,2024-03-08,7
U04241,2024-03-08,2024-03-27,app_open,2024-03-08,19
U04241,2024-03-08,2024-04-02,app_open,2024-03-08,25
U04241,2024-03-08,2024-04-06,app_open,2024-03-08,29
U04242,2024-02-13,2024-02-20,app_open,2024-02-13,7
U04242,2024-02-13,2024-03-06,app_open,2024-02-13,22
U04242,2024-02-13,2024-03-10,app_open,2024-02-13,26
U04243,2024-01-23,2024-02-08,app_open,2024-01-23,16
U04244,2024-01-02,2024-01-19,app_open,2024-01-02,17
U04244,2024-01-02,2024-01-22,app_open,2024-01-02,20
U04245,2024-01-22,2024-01-25,app_open,2024-01-22,3
U04245,2024-01-22,2024-02-06,app_open,2024-01-22,15
U04245,2024-01-22,2024-02-12,app_open,2024-01-22,21
U04245,2024-01-22,2024-02-20,app_open,2024-01-22,29
U04246,2024-02-26,2024-03-03,app_open,2024-02-26,6
U04246,2024-02-26,2024-03-12,app_open,2024-02-26,15
U04246,2024-02-26,2024-03-22,app_open,2024-02-26,25
U04247,2024-03-12,2024-04-02,app_open,2024-03-12,21
U04248,2024-01-07,2024-01-20,app_open,2024-01-07,13
U04248,2024-01-07,2024-01-29,app_open,2024-01-07,22
U04248,2024-01-07,2024-02-02,app_open,2024-01-07,26
U04248,2024-01-07,2024-02-03,app_open,2024-01-07,27
U04249,2024-03-18,2024-03-19,app_open,2024-03-18,1
U04249,2024-03-18,2024-03-21,app_open,2024-03-18,3
U04249,2024-03-18,2024-03-21,app_open,2024-03-18,3
U04249,2024-03-18,2024-04-01,app_open,2024-03-18,14
U04249,2024-03-18,2024-04-10,app_open,2024-03-18,23
U04249,2024-03-18,2024-04-15,app_open,2024-03-18,28
U04250,2024-02-25,2024-02-28,app_open,2024-02-25,3
U04250,2024-02-25,2024-03-01,app_open,2024-02-25,5
U04250,2024-02-25,2024-03-10,app_open,2024-02-25,14
U04250,2024-02-25,2024-03-20,app_open,2024-02-25,24
U04251,2024-03-07,2024-03-28,app_open,2024-03-07,21
U04252,2024-01-16,2024-01-23,app_open,2024-01-16,7
U04253,2024-03-23,2024-03-23,app_open,2024-03-23,0
U04253,2024-03-23,2024-03-25,app_open,2024-03-23,2
U04253,2024-03-23,2024-04-02,app_open,2024-03-23,10
U04253,2024-03-23,2024-04-14,app_open,2024-03-23,22
U04253,2024-03-23,2024-04-14,app_open,2024-03-23,22
U04253,2024-03-23,2024-04-19,app_open,2024-03-23,27
U04253,2024-03-23,2024-04-22,app_open,2024-03-23,30
U04254,2024-02-20,2024-02-29,app_open,2024-02-20,9
U04255,2024-03-22,2024-04-02,app_open,2024-03-22,11
U04255,2024-03-22,2024-04-04,app_open,2024-03-22,13
U04255,2024-03-22,2024-04-07,app_open,2024-03-22,16
U04255,2024-03-22,2024-04-08,app_open,2024-03-22,17
U04255,2024-03-22,2024-04-08,app_open,2024-03-22,17
U04256,2024-03-20,2024-03-27,app_open,2024-03-20,7
U04256,2024-03-20,2024-04-01,app_open,2024-03-20,12
U04256,2024-03-20,2024-04-02,app_open,2024-03-20,13
U04256,2024-03-20,2024-04-03,app_open,2024-03-20,14
U04257,2024-03-12,2024-03-18,app_open,2024-03-12,6
U04257,2024-03-12,2024-03-28,app_open,2024-03-12,16
U04257,2024-03-12,2024-04-05,app_open,2024-03-12,24
U04258,2024-01-12,2024-02-02,app_open,2024-01-12,21
U04259,2024-02-22,2024-02-28,app_open,2024-02-22,6
U04259,2024-02-22,2024-03-06,app_open,2024-02-22,13
U04259,2024-02-22,2024-03-06,app_open,2024-02-22,13
U04259,2024-02-22,2024-03-14,app_open,2024-02-22,21
U04260,2024-03-15,2024-04-09,app_open,2024-03-15,25
U04261,2024-01-05,2024-01-14,app_open,2024-01-05,9
U04261,2024-01-05,2024-01-15,app_open,2024-01-05,10
U04262,2024-01-27,2024-02-08,app_open,2024-01-27,12
U04262,2024-01-27,2024-02-25,app_open,2024-01-27,29
U04263,2024-01-12,2024-01-22,app_open,2024-01-12,10
U04263,2024-01-12,2024-01-28,app_open,2024-01-12,16
U04264,2024-01-17,2024-01-22,app_open,2024-01-17,5
U04264,2024-01-17,2024-01-31,app_open,2024-01-17,14
U04264,2024-01-17,2024-02-14,app_open,2024-01-17,28
U04265,2024-01-06,2024-01-23,app_open,2024-01-06,17
U04265,2024-01-06,2024-01-24,app_open,2024-01-06,18
U04266,2024-01-05,2024-01-14,app_open,2024-01-05,9
U04266,2024-01-05,2024-01-19,app_open,2024-01-05,14
U04266,2024-01-05,2024-01-30,app_open,2024-01-05,25
U04266,2024-01-05,2024-02-03,app_open,2024-01-05,29
U04267,2024-02-26,2024-02-27,app_open,2024-02-26,1
U04267,2024-02-26,2024-03-07,app_open,2024-02-26,10
U04267,2024-02-26,2024-03-17,app_open,2024-02-26,20
U04268,2024-01-28,2024-02-06,app_open,2024-01-28,9
U04268,2024-01-28,2024-02-08,app_open,2024-01-28,11
U04268,2024-01-28,2024-02-13,app_open,2024-01-28,16
U04268,2024-01-28,2024-02-15,app_open,2024-01-28,18
U04268,2024-01-28,2024-02-22,app_open,2024-01-28,25
U04268,2024-01-28,2024-02-24,app_open,2024-01-28,27
U04268,2024-01-28,2024-02-26,app_open,2024-01-28,29
U04268,2024-01-28,2024-02-26,app_open,2024-01-28,29
U04269,2024-03-18,2024-03-28,app_open,2024-03-18,10
U04269,2024-03-18,2024-03-30,app_open,2024-03-18,12
U04269,2024-03-18,2024-03-30,app_open,2024-03-18,12
U04269,2024-03-18,2024-03-30,app_open,2024-03-18,12
U04269,2024-03-18,2024-04-02,app_open,2024-03-18,15
U04269,2024-03-18,2024-04-09,app_open,2024-03-18,22
U04269,2024-03-18,2024-04-10,app_open,2024-03-18,23
U04270,2024-03-09,2024-03-10,app_open,2024-03-09,1
U04270,2024-03-09,2024-03-19,app_open,2024-03-09,10
U04270,2024-03-09,2024-03-25,app_open,2024-03-09,16
U04270,2024-03-09,2024-03-26,app_open,2024-03-09,17
U04271,2024-02-28,2024-03-04,app_open,2024-02-28,5
U04271,2024-02-28,2024-03-10,app_open,2024-02-28,11
U04271,2024-02-28,2024-03-15,app_open,2024-02-28,16
U04271,2024-02-28,2024-03-28,app_open,2024-02-28,29
U04272,2024-02-02,2024-02-15,app_open,2024-02-02,13
U04272,2024-02-02,2024-02-23,app_open,2024-02-02,21
U04273,2024-03-02,2024-03-17,app_open,2024-03-02,15
U04273,2024-03-02,2024-03-20,app_open,2024-03-02,18
U04274,2024-02-19,2024-02-23,app_open,2024-02-19,4
U04274,2024-02-19,2024-02-25,app_open,2024-02-19,6
U04274,2024-02-19,2024-03-08,app_open,2024-02-19,18
U04274,2024-02-19,2024-03-12,app_open,2024-02-19,22
U04274,2024-02-19,2024-03-19,app_open,2024-02-19,29
U04275,2024-01-19,2024-01-22,app_open,2024-01-19,3
U04276,2024-03-26,2024-03-29,app_open,2024-03-26,3
U04276,2024-03-26,2024-03-31,app_open,2024-03-26,5
U04277,2024-03-09,2024-03-17,app_open,2024-03-09,8
U04277,2024-03-09,2024-04-04,app_open,2024-03-09,26
U04278,2024-03-06,2024-03-07,app_open,2024-03-06,1
U04278,2024-03-06,2024-03-13,app_open,2024-03-06,7
U04278,2024-03-06,2024-03-31,app_open,2024-03-06,25
U04278,2024-03-06,2024-04-01,app_open,2024-03-06,26
U04278,2024-03-06,2024-04-04,app_open,2024-03-06,29
U04278,2024-03-06,2024-04-05,app_open,2024-03-06,30
U04279,2024-02-16,2024-03-09,app_open,2024-02-16,22
U04280,2024-02-08,2024-02-23,app_open,2024-02-08,15
U04280,2024-02-08,2024-02-29,app_open,2024-02-08,21
U04280,2024-02-08,2024-03-02,app_open,2024-02-08,23
U04280,2024-02-08,2024-03-04,app_open,2024-02-08,25
U04281,2024-03-08,2024-03-26,app_open,2024-03-08,18
U04281,2024-03-08,2024-03-29,app_open,2024-03-08,21
U04281,2024-03-08,2024-04-01,app_open,2024-03-08,24
U04282,2024-02-02,2024-02-02,app_open,2024-02-02,0
U04282,2024-02-02,2024-02-02,app_open,2024-02-02,0
U04282,2024-02-02,2024-02-14,app_open,2024-02-02,12
U04282,2024-02-02,2024-02-21,app_open,2024-02-02,19
U04283,2024-01-13,2024-01-17,app_open,2024-01-13,4
U04284,2024-03-24,2024-04-05,app_open,2024-03-24,12
U04284,2024-03-24,2024-04-20,app_open,2024-03-24,27
U04284,2024-03-24,2024-04-23,app_open,2024-03-24,30
U04285,2024-02-23,2024-03-11,app_open,2024-02-23,17
U04285,2024-02-23,2024-03-12,app_open,2024-02-23,18
U04285,2024-02-23,2024-03-14,app_open,2024-02-23,20
U04286,2024-01-07,2024-01-11,app_open,2024-01-07,4
U04286,2024-01-07,2024-01-12,app_open,2024-01-07,5
U04286,2024-01-07,2024-01-16,app_open,2024-01-07,9
U04287,2024-03-19,2024-03-30,app_open,2024-03-19,11
U04287,2024-03-19,2024-04-01,app_open,2024-03-19,13
U04287,2024-03-19,2024-04-15,app_open,2024-03-19,27
U04288,2024-03-27,2024-03-31,app_open,2024-03-27,4
U04289,2024-01-14,2024-01-17,app_open,2024-01-14,3
U04290,2024-03-27,2024-04-04,app_open,2024-03-27,8
U04290,2024-03-27,2024-04-05,app_open,2024-03-27,9
U04290,2024-03-27,2024-04-06,app_open,2024-03-27,10
U04290,2024-03-27,2024-04-21,app_open,2024-03-27,25
U04290,2024-03-27,2024-04-22,app_open,2024-03-27,26
U04291,2024-01-19,2024-02-03,app_open,2024-01-19,15
U04291,2024-01-19,2024-02-13,app_open,2024-01-19,25
U04291,2024-01-19,2024-02-17,app_open,2024-01-19,29
U04292,2024-02-23,2024-02-25,app_open,2024-02-23,2
U04292,2024-02-23,2024-02-26,app_open,2024-02-23,3
U04292,2024-02-23,2024-03-09,app_open,2024-02-23,15
U04292,2024-02-23,2024-03-20,app_open,2024-02-23,26
U04293,2024-01-20,2024-01-27,app_open,2024-01-20,7
U04293,2024-01-20,2024-01-29,app_open,2024-01-20,9
U04293,2024-01-20,2024-02-06,app_open,2024-01-20,17
U04293,2024-01-20,2024-02-10,app_open,2024-01-20,21
U04293,2024-01-20,2024-02-16,app_open,2024-01-20,27
U04294,2024-01-29,2024-02-04,app_open,2024-01-29,6
U04294,2024-01-29,2024-02-25,app_open,2024-01-29,27
U04295,2024-01-24,2024-01-27,app_open,2024-01-24,3
U04295,2024-01-24,2024-02-14,app_open,2024-01-24,21
U04295,2024-01-24,2024-02-15,app_open,2024-01-24,22
U04296,2024-03-22,2024-03-29,app_open,2024-03-22,7
U04296,2024-03-22,2024-04-05,app_open,2024-03-22,14
U04296,2024-03-22,2024-04-19,app_open,2024-03-22,28
U04297,2024-03-03,2024-03-16,app_open,2024-03-03,13
U04297,2024-03-03,2024-03-18,app_open,2024-03-03,15
U04298,2024-03-14,2024-03-14,app_open,2024-03-14,0
U04298,2024-03-14,2024-04-09,app_open,2024-03-14,26
U04299,2024-02-26,2024-03-04,app_open,2024-02-26,7
U04300,2024-01-08,2024-01-15,app_open,2024-01-08,7
U04300,2024-01-08,2024-01-20,app_open,2024-01-08,12
U04300,2024-01-08,2024-01-24,app_open,2024-01-08,16
U04300,2024-01-08,2024-01-28,app_open,2024-01-08,20
U04300,2024-01-08,2024-01-31,app_open,2024-01-08,23
U04301,2024-03-30,2024-04-13,app_open,2024-03-30,14
U04301,2024-03-30,2024-04-13,app_open,2024-03-30,14
U04302,2024-03-02,2024-03-05,app_open,2024-03-02,3
U04302,2024-03-02,2024-03-26,app_open,2024-03-02,24
U04302,2024-03-02,2024-03-27,app_open,2024-03-02,25
U04303,2024-01-29,2024-01-31,app_open,2024-01-29,2
U04303,2024-01-29,2024-02-02,app_open,2024-01-29,4
U04303,2024-01-29,2024-02-12,app_open,2024-01-29,14
U04303,2024-01-29,2024-02-18,app_open,2024-01-29,20
U04304,2024-03-14,2024-03-31,app_open,2024-03-14,17
U04304,2024-03-14,2024-04-05,app_open,2024-03-14,22
U04305,2024-01-17,2024-01-18,app_open,2024-01-17,1
U04305,2024-01-17,2024-01-18,app_open,2024-01-17,1
U04305,2024-01-17,2024-01-20,app_open,2024-01-17,3
U04305,2024-01-17,2024-01-29,app_open,2024-01-17,12
U04305,2024-01-17,2024-02-07,app_open,2024-01-17,21
U04305,2024-01-17,2024-02-10,app_open,2024-01-17,24
U04305,2024-01-17,2024-02-14,app_open,2024-01-17,28
U04306,2024-03-06,2024-03-08,app_open,2024-03-06,2
U04306,2024-03-06,2024-03-09,app_open,2024-03-06,3
U04306,2024-03-06,2024-03-31,app_open,2024-03-06,25
U04306,2024-03-06,2024-04-02,app_open,2024-03-06,27
U04307,2024-01-06,2024-01-10,app_open,2024-01-06,4
U04307,2024-01-06,2024-02-02,app_open,2024-01-06,27
U04308,2024-02-27,2024-02-27,app_open,2024-02-27,0
U04308,2024-02-27,2024-02-29,app_open,2024-02-27,2
U04308,2024-02-27,2024-03-12,app_open,2024-02-27,14
U04308,2024-02-27,2024-03-13,app_open,2024-02-27,15
U04308,2024-02-27,2024-03-18,app_open,2024-02-27,20
U04308,2024-02-27,2024-03-21,app_open,2024-02-27,23
U04308,2024-02-27,2024-03-27,app_open,2024-02-27,29
U04308,2024-02-27,2024-03-28,app_open,2024-02-27,30
U04309,2024-03-09,2024-04-06,app_open,2024-03-09,28
U04310,2024-01-28,2024-02-17,app_open,2024-01-28,20
U04311,2024-03-02,2024-03-03,app_open,2024-03-02,1
U04311,2024-03-02,2024-03-08,app_open,2024-03-02,6
U04311,2024-03-02,2024-03-10,app_open,2024-03-02,8
U04311,2024-03-02,2024-03-15,app_open,2024-03-02,13
U04311,2024-03-02,2024-03-27,app_open,2024-03-02,25
U04311,2024-03-02,2024-03-28,app_open,2024-03-02,26
U04312,2024-02-10,2024-02-14,app_open,2024-02-10,4
U04312,2024-02-10,2024-02-16,app_open,2024-02-10,6
U04312,2024-02-10,2024-02-22,app_open,2024-02-10,12
U04313,2024-03-09,2024-03-09,app_open,2024-03-09,0
U04313,2024-03-09,2024-03-16,app_open,2024-03-09,7
U04313,2024-03-09,2024-03-23,app_open,2024-03-09,14
U04313,2024-03-09,2024-03-31,app_open,2024-03-09,22
U04313,2024-03-09,2024-03-31,app_open,2024-03-09,22
U04313,2024-03-09,2024-04-03,app_open,2024-03-09,25
U04314,2024-03-22,2024-03-25,app_open,2024-03-22,3
U04314,2024-03-22,2024-03-29,app_open,2024-03-22,7
U04315,2024-03-30,2024-03-31,app_open,2024-03-30,1
U04315,2024-03-30,2024-04-09,app_open,2024-03-30,10
U04315,2024-03-30,2024-04-14,app_open,2024-03-30,15
U04315,2024-03-30,2024-04-21,app_open,2024-03-30,22
U04316,2024-03-24,2024-03-25,app_open,2024-03-24,1
U04316,2024-03-24,2024-03-30,app_open,2024-03-24,6
U04316,2024-03-24,2024-04-18,app_open,2024-03-24,25
U04317,2024-02-10,2024-02-21,app_open,2024-02-10,11
U04318,2024-02-18,2024-02-25,app_open,2024-02-18,7
U04318,2024-02-18,2024-02-29,app_open,2024-02-18,11
U04318,2024-02-18,2024-02-29,app_open,2024-02-18,11
U04318,2024-02-18,2024-03-04,app_open,2024-02-18,15
U04318,2024-02-18,2024-03-17,app_open,2024-02-18,28
U04319,2024-03-31,2024-04-04,app_open,2024-03-31,4
U04319,2024-03-31,2024-04-13,app_open,2024-03-31,13
U04319,2024-03-31,2024-04-13,app_open,2024-03-31,13
U04319,2024-03-31,2024-04-19,app_open,2024-03-31,19
U04319,2024-03-31,2024-04-19,app_open,2024-03-31,19
U04319,2024-03-31,2024-04-23,app_open,2024-03-31,23
U04319,2024-03-31,2024-04-29,app_open,2024-03-31,29
U04320,2024-02-18,2024-02-22,app_open,2024-02-18,4
U04320,2024-02-18,2024-03-19,app_open,2024-02-18,30
U04321,2024-03-16,2024-04-03,app_open,2024-03-16,18
U04321,2024-03-16,2024-04-10,app_open,2024-03-16,25
U04321,2024-03-16,2024-04-10,app_open,2024-03-16,25
U04322,2024-03-11,2024-03-15,app_open,2024-03-11,4
U04322,2024-03-11,2024-04-08,app_open,2024-03-11,28
U04323,2024-01-03,2024-01-08,app_open,2024-01-03,5
U04323,2024-01-03,2024-02-01,app_open,2024-01-03,29
U04324,2024-01-10,2024-01-13,app_open,2024-01-10,3
U04324,2024-01-10,2024-01-14,app_open,2024-01-10,4
U04324,2024-01-10,2024-02-05,app_open,2024-01-10,26
U04324,2024-01-10,2024-02-06,app_open,2024-01-10,27
U04325,2024-03-29,2024-04-10,app_open,2024-03-29,12
U04325,2024-03-29,2024-04-11,app_open,2024-03-29,13
U04325,2024-03-29,2024-04-13,app_open,2024-03-29,15
U04325,2024-03-29,2024-04-21,app_open,2024-03-29,23
U04325,2024-03-29,2024-04-23,app_open,2024-03-29,25
U04326,2024-02-04,2024-02-13,app_open,2024-02-04,9
U04326,2024-02-04,2024-03-03,app_open,2024-02-04,28
U04327,2024-03-20,2024-03-22,app_open,2024-03-20,2
U04327,2024-03-20,2024-04-01,app_open,2024-03-20,12
U04327,2024-03-20,2024-04-08,app_open,2024-03-20,19
U04327,2024-03-20,2024-04-14,app_open,2024-03-20,25
U04327,2024-03-20,2024-04-15,app_open,2024-03-20,26
U04328,2024-01-02,2024-01-09,app_open,2024-01-02,7
U04328,2024-01-02,2024-01-12,app_open,2024-01-02,10
U04328,2024-01-02,2024-01-17,app_open,2024-01-02,15
U04329,2024-01-24,2024-01-28,app_open,2024-01-24,4
U04329,2024-01-24,2024-02-03,app_open,2024-01-24,10
U04329,2024-01-24,2024-02-15,app_open,2024-01-24,22
U04329,2024-01-24,2024-02-20,app_open,2024-01-24,27
U04330,2024-03-14,2024-03-21,app_open,2024-03-14,7
U04330,2024-03-14,2024-03-28,app_open,2024-03-14,14
U04330,2024-03-14,2024-04-09,app_open,2024-03-14,26
U04331,2024-02-07,2024-02-13,app_open,2024-02-07,6
U04331,2024-02-07,2024-02-21,app_open,2024-02-07,14
U04331,2024-02-07,2024-02-23,app_open,2024-02-07,16
U04332,2024-01-22,2024-01-24,app_open,2024-01-22,2
U04332,2024-01-22,2024-02-20,app_open,2024-01-22,29
U04332,2024-01-22,2024-02-20,app_open,2024-01-22,29
U04333,2024-01-26,2024-02-05,app_open,2024-01-26,10
U04333,2024-01-26,2024-02-20,app_open,2024-01-26,25
U04333,2024-01-26,2024-02-24,app_open,2024-01-26,29
U04334,2024-02-12,2024-02-18,app_open,2024-02-12,6
U04334,2024-02-12,2024-02-20,app_open,2024-02-12,8
U04334,2024-02-12,2024-02-28,app_open,2024-02-12,16
U04334,2024-02-12,2024-03-05,app_open,2024-02-12,22
U04334,2024-02-12,2024-03-09,app_open,2024-02-12,26
U04335,2024-02-24,2024-03-12,app_open,2024-02-24,17
U04335,2024-02-24,2024-03-20,app_open,2024-02-24,25
U04336,2024-02-08,2024-02-18,app_open,2024-02-08,10
U04336,2024-02-08,2024-02-21,app_open,2024-02-08,13
U04337,2024-03-31,2024-04-05,app_open,2024-03-31,5
U04337,2024-03-31,2024-04-07,app_open,2024-03-31,7
U04337,2024-03-31,2024-04-18,app_open,2024-03-31,18
U04337,2024-03-31,2024-04-19,app_open,2024-03-31,19
U04337,2024-03-31,2024-04-19,app_open,2024-03-31,19
U04337,2024-03-31,2024-04-23,app_open,2024-03-31,23
U04337,2024-03-31,2024-04-30,app_open,2024-03-31,30
U04338,2024-01-29,2024-02-05,app_open,2024-01-29,7
U04338,2024-01-29,2024-02-10,app_open,2024-01-29,12
U04338,2024-01-29,2024-02-13,app_open,2024-01-29,15
U04339,2024-01-20,2024-01-21,app_open,2024-01-20,1
U04339,2024-01-20,2024-01-30,app_open,2024-01-20,10
U04339,2024-01-20,2024-02-11,app_open,2024-01-20,22
U04339,2024-01-20,2024-02-12,app_open,2024-01-20,23
U04339,2024-01-20,2024-02-18,app_open,2024-01-20,29
U04340,2024-03-31,2024-04-03,app_open,2024-03-31,3
U04340,2024-03-31,2024-04-15,app_open,2024-03-31,15
U04340,2024-03-31,2024-04-20,app_open,2024-03-31,20
U04341,2024-02-10,2024-02-18,app_open,2024-02-10,8
U04341,2024-02-10,2024-02-23,app_open,2024-02-10,13
U04341,2024-02-10,2024-02-26,app_open,2024-02-10,16
U04341,2024-02-10,2024-03-11,app_open,2024-02-10,30
U04342,2024-02-23,2024-03-09,app_open,2024-02-23,15
U04342,2024-02-23,2024-03-21,app_open,2024-02-23,27
U04343,2024-01-20,2024-01-21,app_open,2024-01-20,1
U04343,2024-01-20,2024-02-10,app_open,2024-01-20,21
U04344,2024-01-19,2024-01-30,app_open,2024-01-19,11
U04344,2024-01-19,2024-02-05,app_open,2024-01-19,17
U04345,2024-03-24,2024-03-24,app_open,2024-03-24,0
U04346,2024-03-06,2024-03-11,app_open,2024-03-06,5
U04346,2024-03-06,2024-03-21,app_open,2024-03-06,15
U04346,2024-03-06,2024-03-30,app_open,2024-03-06,24
U04347,2024-01-30,2024-02-04,app_open,2024-01-30,5
U04347,2024-01-30,2024-02-07,app_open,2024-01-30,8
U04347,2024-01-30,2024-02-13,app_open,2024-01-30,14
U04347,2024-01-30,2024-02-20,app_open,2024-01-30,21
U04348,2024-02-22,2024-02-26,app_open,2024-02-22,4
U04349,2024-02-03,2024-02-05,app_open,2024-02-03,2
U04349,2024-02-03,2024-02-06,app_open,2024-02-03,3
U04349,2024-02-03,2024-02-11,app_open,2024-02-03,8
U04349,2024-02-03,2024-02-20,app_open,2024-02-03,17
U04349,2024-02-03,2024-02-26,app_open,2024-02-03,23
U04349,2024-02-03,2024-03-04,app_open,2024-02-03,30
U04350,2024-01-22,2024-01-22,app_open,2024-01-22,0
U04350,2024-01-22,2024-02-04,app_open,2024-01-22,13
U04350,2024-01-22,2024-02-06,app_open,2024-01-22,15
U04350,2024-01-22,2024-02-12,app_open,2024-01-22,21
U04350,2024-01-22,2024-02-16,app_open,2024-01-22,25
U04351,2024-03-07,2024-03-07,app_open,2024-03-07,0
U04351,2024-03-07,2024-03-26,app_open,2024-03-07,19
U04351,2024-03-07,2024-04-02,app_open,2024-03-07,26
U04351,2024-03-07,2024-04-03,app_open,2024-03-07,27
U04352,2024-01-06,2024-01-08,app_open,2024-01-06,2
U04352,2024-01-06,2024-01-09,app_open,2024-01-06,3
U04352,2024-01-06,2024-01-11,app_open,2024-01-06,5
U04352,2024-01-06,2024-01-26,app_open,2024-01-06,20
U04352,2024-01-06,2024-01-27,app_open,2024-01-06,21
U04352,2024-01-06,2024-01-30,app_open,2024-01-06,24
U04352,2024-01-06,2024-02-04,app_open,2024-01-06,29
U04353,2024-03-19,2024-03-20,app_open,2024-03-19,1
U04353,2024-03-19,2024-04-08,app_open,2024-03-19,20
U04353,2024-03-19,2024-04-10,app_open,2024-03-19,22
U04354,2024-01-27,2024-01-29,app_open,2024-01-27,2
U04354,2024-01-27,2024-02-02,app_open,2024-01-27,6
U04354,2024-01-27,2024-02-24,app_open,2024-01-27,28
U04355,2024-01-10,2024-01-21,app_open,2024-01-10,11
U04355,2024-01-10,2024-01-25,app_open,2024-01-10,15
U04355,2024-01-10,2024-01-26,app_open,2024-01-10,16
U04355,2024-01-10,2024-02-03,app_open,2024-01-10,24
U04356,2024-03-13,2024-03-23,app_open,2024-03-13,10
U04356,2024-03-13,2024-03-29,app_open,2024-03-13,16
U04357,2024-02-17,2024-02-25,app_open,2024-02-17,8
U04357,2024-02-17,2024-02-28,app_open,2024-02-17,11
U04357,2024-02-17,2024-03-17,app_open,2024-02-17,29
U04358,2024-03-10,2024-03-23,app_open,2024-03-10,13
U04358,2024-03-10,2024-04-01,app_open,2024-03-10,22
U04359,2024-02-28,2024-03-15,app_open,2024-02-28,16
U04359,2024-02-28,2024-03-22,app_open,2024-02-28,23
U04360,2024-02-28,2024-03-08,app_open,2024-02-28,9
U04360,2024-02-28,2024-03-11,app_open,2024-02-28,12
U04360,2024-02-28,2024-03-27,app_open,2024-02-28,28
U04361,2024-01-02,2024-01-06,app_open,2024-01-02,4
U04361,2024-01-02,2024-01-08,app_open,2024-01-02,6
U04362,2024-01-29,2024-02-19,app_open,2024-01-29,21
U04363,2024-03-08,2024-03-09,app_open,2024-03-08,1
U04363,2024-03-08,2024-03-22,app_open,2024-03-08,14
U04363,2024-03-08,2024-03-25,app_open,2024-03-08,17
U04363,2024-03-08,2024-04-07,app_open,2024-03-08,30
U04364,2024-03-05,2024-03-10,app_open,2024-03-05,5
U04364,2024-03-05,2024-04-01,app_open,2024-03-05,27
U04364,2024-03-05,2024-04-01,app_open,2024-03-05,27
U04364,2024-03-05,2024-04-04,app_open,2024-03-05,30
U04365,2024-03-23,2024-03-23,app_open,2024-03-23,0
U04365,2024-03-23,2024-03-29,app_open,2024-03-23,6
U04366,2024-01-26,2024-02-06,app_open,2024-01-26,11
U04366,2024-01-26,2024-02-17,app_open,2024-01-26,22
U04367,2024-03-29,2024-04-01,app_open,2024-03-29,3
U04367,2024-03-29,2024-04-12,app_open,2024-03-29,14
U04367,2024-03-29,2024-04-16,app_open,2024-03-29,18
U04367,2024-03-29,2024-04-27,app_open,2024-03-29,29
U04368,2024-01-10,2024-02-03,app_open,2024-01-10,24
U04368,2024-01-10,2024-02-05,app_open,2024-01-10,26
U04368,2024-01-10,2024-02-08,app_open,2024-01-10,29
U04369,2024-02-22,2024-03-02,app_open,2024-02-22,9
U04369,2024-02-22,2024-03-16,app_open,2024-02-22,23
U04369,2024-02-22,2024-03-17,app_open,2024-02-22,24
U04370,2024-03-19,2024-04-14,app_open,2024-03-19,26
U04371,2024-02-28,2024-03-04,app_open,2024-02-28,5
U04372,2024-01-22,2024-02-07,app_open,2024-01-22,16
U04373,2024-02-20,2024-02-21,app_open,2024-02-20,1
U04374,2024-02-17,2024-02-22,app_open,2024-02-17,5
U04374,2024-02-17,2024-03-12,app_open,2024-02-17,24
U04374,2024-02-17,2024-03-15,app_open,2024-02-17,27
U04375,2024-01-21,2024-01-28,app_open,2024-01-21,7
U04375,2024-01-21,2024-02-15,app_open,2024-01-21,25
U04375,2024-01-21,2024-02-20,app_open,2024-01-21,30
U04376,2024-01-22,2024-01-23,app_open,2024-01-22,1
U04376,2024-01-22,2024-01-28,app_open,2024-01-22,6
U04376,2024-01-22,2024-02-21,app_open,2024-01-22,30
U04377,2024-01-30,2024-02-10,app_open,2024-01-30,11
U04377,2024-01-30,2024-02-19,app_open,2024-01-30,20
U04378,2024-01-25,2024-01-27,app_open,2024-01-25,2
U04379,2024-01-28,2024-02-10,app_open,2024-01-28,13
U04379,2024-01-28,2024-02-11,app_open,2024-01-28,14
U04379,2024-01-28,2024-02-22,app_open,2024-01-28,25
U04380,2024-03-05,2024-03-19,app_open,2024-03-05,14
U04380,2024-03-05,2024-03-26,app_open,2024-03-05,21
U04380,2024-03-05,2024-04-03,app_open,2024-03-05,29
U04381,2024-02-14,2024-02-14,app_open,2024-02-14,0
U04382,2024-03-08,2024-03-21,app_open,2024-03-08,13
U04382,2024-03-08,2024-03-22,app_open,2024-03-08,14
U04382,2024-03-08,2024-03-30,app_open,2024-03-08,22
U04383,2024-01-07,2024-01-21,app_open,2024-01-07,14
U04383,2024-01-07,2024-01-23,app_open,2024-01-07,16
U04383,2024-01-07,2024-01-26,app_open,2024-01-07,19
U04383,2024-01-07,2024-01-31,app_open,2024-01-07,24
U04383,2024-01-07,2024-02-03,app_open,2024-01-07,27
U04383,2024-01-07,2024-02-04,app_open,2024-01-07,28
