user_id,install_date,event_date,event_type
U06409,2024-03-28,2024-04-27,app_open
U06410,2024-02-04,2024-02-25,app_open
U06410,2024-02-04,2024-02-18,app_open
U06410,2024-02-04,2024-02-28,app_open
U06411,2024-03-02,2024-03-05,app_open
U06412,2024-01-01,2024-01-03,app_open
U06412,2024-01-01,2024-01-06,app_open
U06412,2024-01-01,2024-01-26,app_open
U06412,2024-01-01,2024-01-08,app_open
U06412,2024-01-01,2024-01-24,app_open
U06413,2024-01-25,2024-01-29,app_open
U06413,2024-01-25,2024-02-01,app_open
U06413,2024-01-25,2024-02-19,app_open
U06413,2024-01-25,2024-02-18,app_open
U06414,2024-02-14,2024-02-21,app_open
U06414,2024-02-14,2024-02-23,app_open
U06414,2024-02-14,2024-02-26,app_open
U06414,2024-02-14,2024-02-25,app_open
U06415,2024-02-18,2024-02-26,app_open
U06415,2024-02-18,2024-02-20,app_open
U06415,2024-02-18,2024-03-05,app_open
U06416,2024-03-29,2024-04-15,app_open
U06416,2024-03-29,2024-04-04,app_open
U06416,2024-03-29,2024-04-08,app_open
U06416,2024-03-29,2024-04-02,app_open
U06417,2024-01-16,2024-02-06,app_open
U06417,2024-01-16,2024-02-04,app_open
U06417,2024-01-16,2024-01-22,app_open
U06417,2024-01-16,2024-01-17,app_open
U06417,2024-01-16,2024-02-14,app_open
U06417,2024-01-16,2024-02-06,app_open
U06417,2024-01-16,2024-01-29,app_open
U06418,2024-01-19,2024-01-23,app_open
U06419,2024-01-23,2024-02-03,app_open
U06420,2024-03-23,2024-04-01,app_open
U06420,2024-03-23,2024-03-25,app_open
U06421,2024-01-25,2024-01-30,app_open
U06422,2024-01-16,2024-02-06,app_open
U06422,2024-01-16,2024-01-27,app_open
U06423,2024-02-23,2024-03-06,app_open
U06423,2024-02-23,2024-03-07,app_open
U06423,2024-02-23,2024-03-21,app_open
U06423,2024-02-23,2024-02-25,app_open
U06423,2024-02-23,2024-03-01,app_open
U06423,2024-02-23,2024-03-06,app_open
U06424,2024-03-13,2024-03-31,app_open
U06424,2024-03-13,2024-04-02,app_open
U06424,2024-03-13,2024-04-05,app_open
U06424,2024-03-13,2024-04-11,app_open
U06424,2024-03-13,2024-04-09,app_open
U06424,2024-03-13,2024-03-28,app_open
U06425,2024-01-01,2024-01-06,app_open
U06426,2024-02-11,2024-02-19,app_open
U06427,2024-01-19,2024-02-13,app_open
U06428,2024-02-03,2024-02-16,app_open
U06428,2024-02-03,2024-02-26,app_open
U06428,2024-02-03,2024-02-19,app_open
U06428,2024-02-03,2024-02-07,app_open
U06428,2024-02-03,2024-02-19,app_open
U06428,2024-02-03,2024-02-23,app_open
U06429,2024-03-20,2024-04-05,app_open
U06429,2024-03-20,2024-04-12,app_open
U06429,2024-03-20,2024-04-07,app_open
U06430,2024-02-24,2024-02-24,app_open
U06430,2024-02-24,2024-02-24,app_open
U06430,2024-02-24,2024-03-12,app_open
U06430,2024-02-24,2024-03-17,app_open
U06430,2024-02-24,2024-02-26,app_open
U06430,2024-02-24,2024-03-19,app_open
U06431,2024-01-18,2024-01-28,app_open
U06431,2024-01-18,2024-01-22,app_open
U06431,2024-01-18,2024-02-08,app_open
U06432,2024-02-03,2024-02-28,app_open
U06432,2024-02-03,2024-02-28,app_open
U06432,2024-02-03,2024-02-08,app_open
U06432,2024-02-03,2024-02-24,app_open
U06432,2024-02-03,2024-02-12,app_open
U06432,2024-02-03,2024-02-25,app_open
U06433,2024-03-29,2024-04-24,app_open
U06433,2024-03-29,2024-04-11,app_open
U06433,2024-03-29,2024-04-05,app_open
U06433,2024-03-29,2024-04-23,app_open
U06433,2024-03-29,2024-04-19,app_open
U06434,2024-02-14,2024-03-05,app_open
U06434,2024-02-14,2024-03-08,app_open
U06434,2024-02-14,2024-03-02,app_open
U06434,2024-02-14,2024-02-17,app_open
U06434,2024-02-14,2024-03-04,app_open
U06434,2024-02-14,2024-02-24,app_open
U06435,2024-01-06,2024-01-12,app_open
U06435,2024-01-06,2024-01-24,app_open
U06435,2024-01-06,2024-01-27,app_open
U06436,2024-01-21,2024-02-03,app_open
U06436,2024-01-21,2024-01-27,app_open
U06436,2024-01-21,2024-02-17,app_open
U06437,2024-03-10,2024-03-25,app_open
U06438,2024-02-17,2024-02-28,app_open
U06438,2024-02-17,2024-02-29,app_open
U06438,2024-02-17,2024-03-09,app_open
U06438,2024-02-17,2024-02-26,app_open
U06438,2024-02-17,2024-03-03,app_open
U06439,2024-02-08,2024-03-04,app_open
U06439,2024-02-08,2024-03-08,app_open
U06439,2024-02-08,2024-03-02,app_open
U06439,2024-02-08,2024-02-18,app_open
U06439,2024-02-08,2024-02-28,app_open
U06440,2024-01-31,2024-02-29,app_open
U06440,2024-01-31,2024-02-23,app_open
U06440,2024-01-31,2024-02-17,app_open
U06440,2024-01-31,2024-02-16,app_open
U06441,2024-01-10,2024-02-01,app_open
U06441,2024-01-10,2024-01-28,app_open
U06441,2024-01-10,2024-02-05,app_open
U06441,2024-01-10,2024-01-10,app_open
U06441,2024-01-10,2024-01-10,app_open
U06441,2024-01-10,2024-01-18,app_open
U06442,2024-01-30,2024-02-15,app_open
U06442,2024-01-30,2024-02-01,app_open
U06443,2024-01-18,2024-02-17,app_open
U06443,2024-01-18,2024-02-06,app_open
U06444,2024-02-29,2024-03-11,app_open
U06444,2024-02-29,2024-03-01,app_open
U06444,2024-02-29,2024-03-21,app_open
U06444,2024-02-29,2024-03-02,app_open
U06444,2024-02-29,2024-03-30,app_open
U06445,2024-03-28,2024-04-19,app_open
U06445,2024-03-28,2024-03-29,app_open
U06445,2024-03-28,2024-04-05,app_open
U06445,2024-03-28,2024-04-14,app_open
U06446,2024-03-13,2024-03-26,app_open
U06446,2024-03-13,2024-03-25,app_open
U06446,2024-03-13,2024-03-28,app_open
U06447,2024-01-15,2024-01-17,app_open
U06447,2024-01-15,2024-01-20,app_open
U06447,2024-01-15,2024-02-14,app_open
U06447,2024-01-15,2024-01-30,app_open
U06448,2024-01-04,2024-01-12,app_open
U06448,2024-01-04,2024-01-20,app_open
U06448,2024-01-04,2024-01-15,app_open
U06449,2024-03-03,2024-03-24,app_open
U06450,2024-02-09,2024-02-20,app_open
U06450,2024-02-09,2024-02-12,app_open
U06450,2024-02-09,2024-02-18,app_open
U06451,2024-01-09,2024-01-09,app_open
U06451,2024-01-09,2024-01-13,app_open
U06451,2024-01-09,2024-01-13,app_open
U06452,2024-01-09,2024-01-19,app_open
U06452,2024-01-09,2024-02-03,app_open
U06453,2024-01-26,2024-02-22,app_open
U06454,2024-01-04,2024-01-13,app_open
U06454,2024-01-04,2024-02-03,app_open
U06454,2024-01-04,2024-01-30,app_open
U06454,2024-01-04,2024-01-21,app_open
U06455,2024-03-21,2024-04-10,app_open
U06456,2024-01-16,2024-02-01,app_open
U06456,2024-01-16,2024-01-24,app_open
U06456,2024-01-16,2024-02-06,app_open
U06456,2024-01-16,2024-02-09,app_open
U06457,2024-01-15,2024-01-16,app_open
U06458,2024-02-21,2024-03-02,app_open
U06458,2024-02-21,2024-03-18,app_open
U06459,2024-03-09,2024-03-13,app_open
U06459,2024-03-09,2024-03-23,app_open
U06459,2024-03-09,2024-03-10,app_open
U06460,2024-01-05,2024-01-14,app_open
U06460,2024-01-05,2024-01-12,app_open
U06460,2024-01-05,2024-01-17,app_open
U06461,2024-01-20,2024-01-20,app_open
U06461,2024-01-20,2024-02-09,app_open
U06462,2024-03-19,2024-03-26,app_open
U06463,2024-01-18,2024-02-06,app_open
U06464,2024-01-02,2024-01-25,app_open
U06465,2024-01-13,2024-01-26,app_open
U06465,2024-01-13,2024-01-23,app_open
U06466,2024-01-04,2024-01-19,app_open
U06466,2024-01-04,2024-02-01,app_open
U06466,2024-01-04,2024-01-08,app_open
U06466,2024-01-04,2024-01-21,app_open
U06466,2024-01-04,2024-01-22,app_open
U06466,2024-01-04,2024-01-26,app_open
U06467,2024-02-11,2024-02-22,app_open
U06467,2024-02-11,2024-02-17,app_open
U06467,2024-02-11,2024-02-22,app_open
U06468,2024-03-14,2024-03-29,app_open
U06468,2024-03-14,2024-04-11,app_open
U06468,2024-03-14,2024-03-31,app_open
U06468,2024-03-14,2024-03-24,app_open
U06469,2024-03-01,2024-03-01,app_open
U06469,2024-03-01,2024-03-25,app_open
U06469,2024-03-01,2024-03-14,app_open
U06470,2024-01-08,2024-01-20,app_open
U06470,2024-01-08,2024-01-26,app_open
U06470,2024-01-08,2024-01-19,app_open
U06471,2024-03-07,2024-03-09,app_open
U06472,2024-03-03,2024-03-19,app_open
U06472,2024-03-03,2024-03-04,app_open
U06472,2024-03-03,2024-03-20,app_open
U06473,2024-01-09,2024-01-16,app_open
U06473,2024-01-09,2024-01-28,app_open
U06473,2024-01-09,2024-02-02,app_open
U06474,2024-01-11,2024-02-05,app_open
U06474,2024-01-11,2024-02-09,app_open
U06474,2024-01-11,2024-01-24,app_open
U06474,2024-01-11,2024-01-11,app_open
U06475,2024-02-11,2024-03-02,app_open
U06476,2024-01-13,2024-02-07,app_open
U06476,2024-01-13,2024-02-11,app_open
U06476,2024-01-13,2024-02-03,app_open
U06476,2024-01-13,2024-02-02,app_open
U06477,2024-02-05,2024-02-23,app_open
U06477,2024-02-05,2024-02-20,app_open
U06477,2024-02-05,2024-02-26,app_open
U06477,2024-02-05,2024-02-10,app_open
U06478,2024-01-13,2024-02-03,app_open
U06478,2024-01-13,2024-01-15,app_open
U06478,2024-01-13,2024-02-05,app_open
U06478,2024-01-13,2024-02-04,app_open
U06479,2024-01-12,2024-01-21,app_open
U06479,2024-01-12,2024-02-06,app_open
U06479,2024-01-12,2024-01-19,app_open
U06480,2024-02-06,2024-02-23,app_open
U06481,2024-03-14,2024-04-09,app_open
U06481,2024-03-14,2024-03-17,app_open
U06481,2024-03-14,2024-04-03,app_open
U06481,2024-03-14,2024-04-10,app_open
U06481,2024-03-14,2024-04-12,app_open
U06481,2024-03-14,2024-03-14,app_open
U06482,2024-03-13,2024-03-25,app_open
U06482,2024-03-13,2024-03-13,app_open
U06482,2024-03-13,2024-04-03,app_open
U06482,2024-03-13,2024-03-14,app_open
U06483,2024-02-21,2024-02-29,app_open
U06483,2024-02-21,2024-03-12,app_open
U06484,2024-03-11,2024-03-12,app_open
U06484,2024-03-11,2024-03-11,app_open
U06484,2024-03-11,2024-03-12,app_open
U06484,2024-03-11,2024-03-18,app_open
U06484,2024-03-11,2024-03-23,app_open
U06485,2024-01-02,2024-01-22,app_open
U06486,2024-02-25,2024-03-05,app_open
U06486,2024-02-25,2024-03-19,app_open
U06486,2024-02-25,2024-02-27,app_open
U06487,2024-02-29,2024-03-22,app_open
U06487,2024-02-29,2024-03-19,app_open
U06487,2024-02-29,2024-03-22,app_open
U06487,2024-02-29,2024-03-25,app_open
U06488,2024-01-23,2024-02-22,app_open
U06489,2024-02-09,2024-02-18,app_open
U06489,2024-02-09,2024-02-23,app_open
U06489,2024-02-09,2024-03-05,app_open
U06490,2024-03-04,2024-03-04,app_open
U06490,2024-03-04,2024-03-19,app_open
U06490,2024-03-04,2024-03-21,app_open
U06491,2024-03-25,2024-04-18,app_open
U06491,2024-03-25,2024-04-11,app_open
U06491,2024-03-25,2024-03-28,app_open
U06491,2024-03-25,2024-03-26,app_open
U06491,2024-03-25,2024-04-06,app_open
U06491,2024-03-25,2024-04-16,app_open
U06491,2024-03-25,2024-04-07,app_open
U06492,2024-01-23,2024-02-15,app_open
U06493,2024-01-29,2024-02-03,app_open
U06493,2024-01-29,2024-02-24,app_open
U06493,2024-01-29,2024-02-12,app_open
U06494,2024-03-18,2024-04-11,app_open
U06494,2024-03-18,2024-04-08,app_open
U06494,2024-03-18,2024-03-23,app_open
U06495,2024-03-30,2024-04-02,app_open
U06495,2024-03-30,2024-04-12,app_open
U06495,2024-03-30,2024-04-02,app_open
U06495,2024-03-30,2024-04-28,app_open
U06495,2024-03-30,2024-04-14,app_open
U06496,2024-02-20,2024-03-20,app_open
U06496,2024-02-20,2024-03-13,app_open
U06496,2024-02-20,2024-02-23,app_open
U06496,2024-02-20,2024-03-06,app_open
U06496,2024-02-20,2024-02-27,app_open
U06497,2024-03-09,2024-03-09,app_open
U06498,2024-03-29,2024-04-17,app_open
U06499,2024-01-31,2024-02-04,app_open
U06500,2024-02-19,2024-03-08,app_open
U06500,2024-02-19,2024-02-23,app_open
U06500,2024-02-19,2024-02-24,app_open
U06500,2024-02-19,2024-02-22,app_open
U06501,2024-01-20,2024-02-01,app_open
U06502,2024-02-24,2024-02-24,app_open
U06502,2024-02-24,2024-03-22,app_open
U06502,2024-02-24,2024-03-15,app_open
U06503,2024-03-21,2024-03-28,app_open
U06503,2024-03-21,2024-04-06,app_open
U06504,2024-01-02,2024-01-19,app_open
U06504,2024-01-02,2024-01-04,app_open
U06504,2024-01-02,2024-01-27,app_open
U06504,2024-01-02,2024-01-22,app_open
U06505,2024-01-25,2024-01-30,app_open
U06506,2024-01-13,2024-02-07,app_open
U06506,2024-01-13,2024-02-12,app_open
U06506,2024-01-13,2024-02-09,app_open
U06507,2024-03-10,2024-03-22,app_open
U06507,2024-03-10,2024-03-21,app_open
U06507,2024-03-10,2024-03-24,app_open
U06507,2024-03-10,2024-04-07,app_open
U06507,2024-03-10,2024-04-01,app_open
U06507,2024-03-10,2024-03-22,app_open
U06507,2024-03-10,2024-03-15,app_open
U06507,2024-03-10,2024-04-04,app_open
U06508,2024-03-07,2024-04-03,app_open
U06508,2024-03-07,2024-03-12,app_open
U06508,2024-03-07,2024-04-02,app_open
U06508,2024-03-07,2024-04-05,app_open
U06508,2024-03-07,2024-03-15,app_open
U06508,2024-03-07,2024-03-29,app_open
U06508,2024-03-07,2024-03-09,app_open
U06509,2024-02-27,2024-02-27,app_open
U06509,2024-02-27,2024-03-05,app_open
U06509,2024-02-27,2024-03-10,app_open
U06510,2024-03-22,2024-04-16,app_open
U06510,2024-03-22,2024-03-23,app_open
U06510,2024-03-22,2024-03-26,app_open
U06510,2024-03-22,2024-04-07,app_open
U06510,2024-03-22,2024-03-23,app_open
U06511,2024-03-15,2024-03-28,app_open
U06511,2024-03-15,2024-03-28,app_open
U06511,2024-03-15,2024-03-29,app_open
U06512,2024-03-24,2024-04-13,app_open
U06512,2024-03-24,2024-04-21,app_open
U06512,2024-03-24,2024-04-19,app_open
U06513,2024-03-04,2024-03-12,app_open
U06513,2024-03-04,2024-03-31,app_open
U06513,2024-03-04,2024-03-19,app_open
U06514,2024-03-09,2024-03-16,app_open
U06514,2024-03-09,2024-03-15,app_open
U06515,2024-03-23,2024-04-15,app_open
U06515,2024-03-23,2024-04-08,app_open
U06515,2024-03-23,2024-04-07,app_open
U06516,2024-03-26,2024-04-11,app_open
U06516,2024-03-26,2024-04-10,app_open
U06516,2024-03-26,2024-04-24,app_open
U06516,2024-03-26,2024-03-27,app_open
U06516,2024-03-26,2024-04-05,app_open
U06516,2024-03-26,2024-04-13,app_open
U06516,2024-03-26,2024-04-25,app_open
U06517,2024-02-28,2024-03-15,app_open
U06517,2024-02-28,2024-03-14,app_open
U06517,2024-02-28,2024-03-21,app_open
U06517,2024-02-28,2024-03-14,app_open
U06517,2024-02-28,2024-03-01,app_open
U06517,2024-02-28,2024-03-17,app_open
U06518,2024-02-29,2024-02-29,app_open
U06518,2024-02-29,2024-03-05,app_open
U06518,2024-02-29,2024-03-21,app_open
U06518,2024-02-29,2024-03-10,app_open
U06518,2024-02-29,2024-03-16,app_open
U06519,2024-03-23,2024-04-11,app_open
U06520,2024-03-02,2024-04-01,app_open
U06520,2024-03-02,2024-03-14,app_open
U06521,2024-01-16,2024-02-05,app_open
U06521,2024-01-16,2024-02-13,app_open
U06521,2024-01-16,2024-02-06,app_open
U06521,2024-01-16,2024-01-22,app_open
U06521,2024-01-16,2024-02-04,app_open
U06522,2024-03-28,2024-03-29,app_open
U06522,2024-03-28,2024-04-14,app_open
U06522,2024-03-28,2024-04-11,app_open
U06523,2024-03-08,2024-03-28,app_open
U06523,2024-03-08,2024-03-17,app_open
U06524,2024-01-15,2024-02-13,app_open
U06524,2024-01-15,2024-02-14,app_open
U06524,2024-01-15,2024-02-14,app_open
U06525,2024-03-29,2024-03-29,app_open
U06526,2024-02-24,2024-03-25,app_open
U06527,2024-02-04,2024-02-07,app_open
U06527,2024-02-04,2024-02-25,app_open
U06528,2024-02-24,2024-03-11,app_open
U06528,2024-02-24,2024-03-18,app_open
U06528,2024-02-24,2024-03-01,app_open
U06528,2024-02-24,2024-03-16,app_open
U06528,2024-02-24,2024-03-20,app_open
U06529,2024-01-14,2024-02-11,app_open
U06529,2024-01-14,2024-02-01,app_open
U06529,2024-01-14,2024-02-02,app_open
U06529,2024-01-14,2024-01-30,app_open
U06530,2024-02-18,2024-02-25,app_open
U06531,2024-03-23,2024-04-10,app_open
U06532,2024-01-07,2024-02-04,app_open
U06533,2024-01-30,2024-01-31,app_open
U06533,2024-01-30,2024-02-27,app_open
U06533,2024-01-30,2024-02-19,app_open
U06534,2024-03-23,2024-04-14,app_open
U06534,2024-03-23,2024-03-25,app_open
U06534,2024-03-23,2024-04-14,app_open
U06535,2024-02-18,2024-03-12,app_open
U06535,2024-02-18,2024-02-26,app_open
U06535,2024-02-18,2024-03-09,app_open
U06536,2024-03-29,2024-04-03,app_open
U06536,2024-03-29,2024-04-14,app_open
U06536,2024-03-29,2024-04-23,app_open
U06536,2024-03-29,2024-03-30,app_open
U06537,2024-01-16,2024-02-08,app_open
U06537,2024-01-16,2024-02-06,app_open
U06537,2024-01-16,2024-02-05,app_open
U06537,2024-01-16,2024-01-16,app_open
U06537,2024-01-16,2024-02-10,app_open
U06537,2024-01-16,2024-01-25,app_open
U06537,2024-01-16,2024-01-25,app_open
U06538,2024-02-20,2024-03-16,app_open
U06538,2024-02-20,2024-03-21,app_open
U06539,2024-03-12,2024-04-08,app_open
U06539,2024-03-12,2024-03-18,app_open
U06540,2024-03-22,2024-04-14,app_open
U06540,2024-03-22,2024-03-23,app_open
U06541,2024-03-20,2024-03-20,app_open
U06541,2024-03-20,2024-03-21,app_open
U06541,2024-03-20,2024-04-08,app_open
U06541,2024-03-20,2024-03-20,app_open
U06542,2024-03-23,2024-04-03,app_open
U06542,2024-03-23,2024-04-01,app_open
U06543,2024-02-11,2024-02-11,app_open
U06543,2024-02-11,2024-03-10,app_open
U06544,2024-01-17,2024-02-16,app_open
U06544,2024-01-17,2024-01-26,app_open
U06544,2024-01-17,2024-01-17,app_open
U06545,2024-03-03,2024-03-03,app_open
U06545,2024-03-03,2024-03-25,app_open
U06546,2024-02-14,2024-02-25,app_open
U06546,2024-02-14,2024-02-22,app_open
U06546,2024-02-14,2024-02-23,app_open
U06546,2024-02-14,2024-02-23,app_open
U06546,2024-02-14,2024-02-14,app_open
U06547,2024-03-17,2024-03-25,app_open
U06547,2024-03-17,2024-04-08,app_open
U06548,2024-01-07,2024-01-31,app_open
U06548,2024-01-07,2024-01-19,app_open
U06548,2024-01-07,2024-02-04,app_open
U06548,2024-01-07,2024-02-01,app_open
U06548,2024-01-07,2024-02-03,app_open
U06548,2024-01-07,2024-01-09,app_open
U06549,2024-01-27,2024-02-21,app_open
U06549,2024-01-27,2024-02-21,app_open
U06549,2024-01-27,2024-02-26,app_open
U06549,2024-01-27,2024-02-11,app_open
U06550,2024-01-10,2024-01-17,app_open
U06550,2024-01-10,2024-01-15,app_open
U06550,2024-01-10,2024-01-10,app_open
U06550,2024-01-10,2024-01-22,app_open
U06551,2024-02-03,2024-03-03,app_open
U06551,2024-02-03,2024-02-19,app_open
U06551,2024-02-03,2024-03-01,app_open
U06551,2024-02-03,2024-02-08,app_open
U06551,2024-02-03,2024-02-27,app_open
U06551,2024-02-03,2024-02-27,app_open
U06552,2024-02-05,2024-02-17,app_open
U06552,2024-02-05,2024-02-13,app_open
U06553,2024-01-25,2024-02-13,app_open
U06553,2024-01-25,2024-02-18,app_open
U06553,2024-01-25,2024-02-21,app_open
U06553,2024-01-25,2024-02-15,app_open
U06554,2024-01-06,2024-01-21,app_open
U06554,2024-01-06,2024-01-27,app_open
U06555,2024-01-24,2024-02-03,app_open
U06555,2024-01-24,2024-02-03,app_open
U06555,2024-01-24,2024-01-29,app_open
U06556,2024-01-18,2024-01-18,app_open
U06556,2024-01-18,2024-01-19,app_open
U06556,2024-01-18,2024-02-01,app_open
U06557,2024-03-27,2024-04-03,app_open
U06557,2024-03-27,2024-04-02,app_open
U06558,2024-01-06,2024-01-22,app_open
U06558,2024-01-06,2024-01-16,app_open
U06558,2024-01-06,2024-01-12,app_open
U06558,2024-01-06,2024-01-29,app_open
U06558,2024-01-06,2024-01-30,app_open
U06558,2024-01-06,2024-01-12,app_open
U06558,2024-01-06,2024-01-18,app_open
U06558,2024-01-06,2024-01-30,app_open
U06559,2024-01-29,2024-02-14,app_open
U06559,2024-01-29,2024-02-15,app_open
U06559,2024-01-29,2024-02-22,app_open
U06559,2024-01-29,2024-02-18,app_open
U06560,2024-01-25,2024-02-07,app_open
U06560,2024-01-25,2024-02-12,app_open
U06560,2024-01-25,2024-02-01,app_open
U06561,2024-02-24,2024-02-26,app_open
U06561,2024-02-24,2024-02-28,app_open
U06561,2024-02-24,2024-02-25,app_open
U06562,2024-03-21,2024-03-29,app_open
U06562,2024-03-21,2024-03-22,app_open
U06562,2024-03-21,2024-04-12,app_open
U06562,2024-03-21,2024-03-22,app_open
U06563,2024-02-15,2024-02-20,app_open
U06563,2024-02-15,2024-02-20,app_open
U06563,2024-02-15,2024-02-25,app_open
U06563,2024-02-15,2024-03-01,app_open
U06563,2024-02-15,2024-03-16,app_open
U06564,2024-01-24,2024-02-10,app_open
U06564,2024-01-24,2024-02-18,app_open
U06564,2024-01-24,2024-02-05,app_open
U06564,2024-01-24,2024-01-28,app_open
U06564,2024-01-24,2024-02-20,app_open
U06564,2024-01-24,2024-02-20,app_open
U06564,2024-01-24,2024-02-22,app_open
U06565,2024-03-15,2024-04-11,app_open
U06565,2024-03-15,2024-03-25,app_open
U06565,2024-03-15,2024-03-30,app_open
U06566,2024-01-26,2024-02-04,app_open
U06567,2024-01-28,2024-02-10,app_open
U06567,2024-01-28,2024-02-20,app_open
U06567,2024-01-28,2024-02-10,app_open
U06567,2024-01-28,2024-02-14,app_open
U06567,2024-01-28,2024-02-11,app_open
U06568,2024-01-03,2024-01-04,app_open
U06568,2024-01-03,2024-01-07,app_open
U06568,2024-01-03,2024-02-02,app_open
U06569,2024-03-15,2024-03-24,app_open
U06569,2024-03-15,2024-03-25,app_open
U06569,2024-03-15,2024-04-13,app_open
U06570,2024-02-07,2024-02-11,app_open
U06570,2024-02-07,2024-02-12,app_open
U06571,2024-03-01,2024-03-20,app_open
U06571,2024-03-01,2024-03-09,app_open
U06571,2024-03-01,2024-03-05,app_open
U06571,2024-03-01,2024-03-04,app_open
U06571,2024-03-01,2024-03-07,app_open
U06571,2024-03-01,2024-03-29,app_open
U06571,2024-03-01,2024-03-29,app_open
U06572,2024-03-18,2024-04-02,app_open
U06572,2024-03-18,2024-04-13,app_open
U06573,2024-02-20,2024-02-29,app_open
U06573,2024-02-20,2024-02-24,app_open
U06573,2024-02-20,2024-02-26,app_open
U06573,2024-02-20,2024-03-13,app_open
U06574,2024-03-30,2024-04-26,app_open
U06574,2024-03-30,2024-04-26,app_open
U06574,2024-03-30,2024-04-08,app_open
U06574,2024-03-30,2024-04-21,app_open
U06574,2024-03-30,2024-04-13,app_open
U06575,2024-02-17,2024-02-23,app_open
U06575,2024-02-17,2024-03-18,app_open
U06576,2024-01-21,2024-02-13,app_open
U06576,2024-01-21,2024-02-04,app_open
U06576,2024-01-21,2024-02-05,app_open
U06576,2024-01-21,2024-02-13,app_open
U06577,2024-02-23,2024-03-16,app_open
U06577,2024-02-23,2024-03-12,app_open
U06577,2024-02-23,2024-03-07,app_open
U06577,2024-02-23,2024-02-24,app_open
U06577,2024-02-23,2024-03-24,app_open
U06578,2024-02-25,2024-03-11,app_open
U06578,2024-02-25,2024-02-27,app_open
U06579,2024-02-28,2024-02-29,app_open
U06579,2024-02-28,2024-03-01,app_open
U06580,2024-03-12,2024-04-10,app_open
U06580,2024-03-12,2024-03-17,app_open
U06580,2024-03-12,2024-03-16,app_open
U06581,2024-02-20,2024-03-16,app_open
U06581,2024-02-20,2024-03-13,app_open
U06581,2024-02-20,2024-03-20,app_open
U06582,2024-01-20,2024-01-31,app_open
U06582,2024-01-20,2024-01-24,app_open
U06582,2024-01-20,2024-02-09,app_open
U06582,2024-01-20,2024-02-01,app_open
U06583,2024-03-26,2024-04-05,app_open
U06583,2024-03-26,2024-04-06,app_open
U06584,2024-02-28,2024-02-28,app_open
U06584,2024-02-28,2024-03-19,app_open
U06584,2024-02-28,2024-03-26,app_open
U06584,2024-02-28,2024-03-19,app_open
U06585,2024-03-11,2024-03-25,app_open
U06585,2024-03-11,2024-03-16,app_open
U06585,2024-03-11,2024-03-17,app_open
U06585,2024-03-11,2024-03-23,app_open
U06586,2024-01-09,2024-01-09,app_open
U06586,2024-01-09,2024-01-27,app_open
U06586,2024-01-09,2024-01-14,app_open
U06587,2024-01-01,2024-01-28,app_open
U06588,2024-01-29,2024-02-04,app_open
U06588,2024-01-29,2024-02-27,app_open
U06588,2024-01-29,2024-01-29,app_open
U06588,2024-01-29,2024-02-06,app_open
U06588,2024-01-29,2024-02-27,app_open
U06588,2024-01-29,2024-02-26,app_open
U06589,2024-03-03,2024-03-25,app_open
U06589,2024-03-03,2024-03-23,app_open
U06589,2024-03-03,2024-03-03,app_open
U06589,2024-03-03,2024-03-11,app_open
U06590,2024-03-12,2024-03-19,app_open
U06590,2024-03-12,2024-04-07,app_open
U06591,2024-02-25,2024-03-07,app_open
U06591,2024-02-25,2024-03-11,app_open
U06592,2024-03-08,2024-03-21,app_open
U06592,2024-03-08,2024-03-18,app_open
U06592,2024-03-08,2024-03-09,app_open
U06592,2024-03-08,2024-03-23,app_open
U06593,2024-02-04,2024-02-22,app_open
U06593,2024-02-04,2024-02-06,app_open
U06593,2024-02-04,2024-02-06,app_open
U06593,2024-02-04,2024-03-04,app_open
U06593,2024-02-04,2024-02-04,app_open
U06593,2024-02-04,2024-02-06,app_open
U06594,2024-01-03,2024-01-18,app_open
U06595,2024-01-07,2024-01-21,app_open
U06595,2024-01-07,2024-02-03,app_open
U06596,2024-01-27,2024-02-24,app_open
U06596,2024-01-27,2024-01-29,app_open
U06596,2024-01-27,2024-02-06,app_open
U06596,2024-01-27,2024-02-02,app_open
U06596,2024-01-27,2024-02-11,app_open
U06597,2024-01-01,2024-01-11,app_open
U06597,2024-01-01,2024-01-02,app_open
U06598,2024-03-31,2024-04-08,app_open
U06598,2024-03-31,2024-04-16,app_open
U06598,2024-03-31,2024-04-01,app_open
U06598,2024-03-31,2024-04-26,app_open
U06599,2024-03-20,2024-04-05,app_open
U06600,2024-03-11,2024-03-11,app_open
U06600,2024-03-11,2024-03-18,app_open
U06600,2024-03-11,2024-03-14,app_open
U06601,2024-02-13,2024-02-28,app_open
U06601,2024-02-13,2024-03-10,app_open
U06601,2024-02-13,2024-02-26,app_open
U06602,2024-03-27,2024-04-13,app_open
U06602,2024-03-27,2024-03-27,app_open
U06603,2024-02-10,2024-02-19,app_open
U06604,2024-03-15,2024-04-06,app_open
U06604,2024-03-15,2024-04-14,app_open
U06604,2024-03-15,2024-03-28,app_open
U06604,2024-03-15,2024-04-13,app_open
U06605,2024-02-11,2024-03-06,app_open
U06605,2024-02-11,2024-03-08,app_open
U06606,2024-02-02,2024-03-03,app_open
U06606,2024-02-02,2024-02-04,app_open
U06606,2024-02-02,2024-02-22,app_open
U06606,2024-02-02,2024-02-20,app_open
U06607,2024-02-19,2024-03-20,app_open
U06608,2024-03-03,2024-04-02,app_open
